Timestamp,LST_Day_1km,LST_Night_1km,Year,Month,Day
2015-01-01,29.8092,16.941,2015,1,1
2015-01-02,30.2141,16.2522,2015,1,2
2015-01-03,28.7037,15.1516,2015,1,3
2015-01-04,27.2879,15.1362,2015,1,4
2015-01-05,28.3289,13.6639,2015,1,5
2015-01-06,25.9294,15.6571,2015,1,6
2015-01-07,29.3733,13.8884,2015,1,7
2015-01-08,26.3078,16.463,2015,1,8
2015-01-09,26.7608,14.6804,2015,1,9
2015-01-10,26.6181,15.2153,2015,1,10
2015-01-11,26.4721,14.7084,2015,1,11
2015-01-12,27.3941,13.2241,2015,1,12
2015-01-13,27.5684,14.225,2015,1,13
2015-01-14,32.5784,14.6697,2015,1,14
2015-01-15,29.5614,16.7771,2015,1,15
2015-01-16,32.9244,14.3772,2015,1,16
2015-01-17,30.9841,17.0129,2015,1,17
2015-01-18,34.704,17.9038,2015,1,18
2015-01-19,34.3293,18.9021,2015,1,19
2015-01-20,34.7938,19.1497,2015,1,20
2015-01-21,36.7629,18.8866,2015,1,21
2015-01-22,34.9832,19.2339,2015,1,22
2015-01-23,39.8612,17.8531,2015,1,23
2015-01-24,37.8335,19.4942,2015,1,24
2015-01-25,36.5668,18.0984,2015,1,25
2015-01-26,36.8182,18.4722,2015,1,26
2015-01-27,34.6455,17.9686,2015,1,27
2015-01-28,35.5945,19.1067,2015,1,28
2015-01-29,33.7142,18.5685,2015,1,29
2015-01-30,36.0487,16.5515,2015,1,30
2015-01-31,34.1784,19.218,2015,1,31
2015-02-01,39.1284,18.3855,2015,2,1
2015-02-02,37.6058,18.3761,2015,2,2
2015-02-03,37.9818,15.5341,2015,2,3
2015-02-04,38.5067,17.1726,2015,2,4
2015-02-05,39.6435,20.4545,2015,2,5
2015-02-06,41.1401,20.3087,2015,2,6
2015-02-07,38.5326,20.5073,2015,2,7
2015-02-08,40.7135,15.9802,2015,2,8
2015-02-09,39.5378,18.4143,2015,2,9
2015-02-10,41.8483,19.9427,2015,2,10
2015-02-11,36.4306,21.3301,2015,2,11
2015-02-12,35.1041,20.9917,2015,2,12
2015-02-13,39.4516,17.9986,2015,2,13
2015-02-14,39.6034,20.7175,2015,2,14
2015-02-15,41.6921,20.5373,2015,2,15
2015-02-16,38.2593,22.2488,2015,2,16
2015-02-17,38.7499,18.9728,2015,2,17
2015-02-18,35.4459,17.7143,2015,2,18
2015-02-19,37.7262,17.07,2015,2,19
2015-02-20,35.6261,18.4653,2015,2,20
2015-02-21,35.0421,20.677,2015,2,21
2015-02-22,34.5205,19.6241,2015,2,22
2015-02-23,33.2414,19.1843,2015,2,23
2015-02-24,33.7709,15.5318,2015,2,24
2015-02-25,30.4335,19.4802,2015,2,25
2015-02-26,35.7486,17.3291,2015,2,26
2015-02-27,34.3135,17.7608,2015,2,27
2015-02-28,33.2174,19.4135,2015,2,28
2015-03-01,34.1887,18.1192,2015,3,1
2015-03-02,33.3795,19.1247,2015,3,2
2015-03-03,34.0734,15.2034,2015,3,3
2015-03-04,28.8068,20.2919,2015,3,4
2015-03-05,32.7684,17.29,2015,3,5
2015-03-06,32.4619,19.8125,2015,3,6
2015-03-07,37.7497,19.7917,2015,3,7
2015-03-08,37.3016,20.8535,2015,3,8
2015-03-09,37.0345,20.134,2015,3,9
2015-03-10,38.4188,18.1936,2015,3,10
2015-03-11,37.2615,22.070999999999998,2015,3,11
2015-03-12,36.105,19.6349,2015,3,12
2015-03-13,32.1003,22.316999999999997,2015,3,13
2015-03-14,33.8787,19.5992,2015,3,14
2015-03-15,33.6886,21.4813,2015,3,15
2015-03-16,29.9202,17.9711,2015,3,16
2015-03-17,27.19,17.6612,2015,3,17
2015-03-18,33.5167,21.4824,2015,3,18
2015-03-19,38.4293,21.3659,2015,3,19
2015-03-20,34.9697,23.4814,2015,3,20
2015-03-21,37.9481,15.8281,2015,3,21
2015-03-22,33.2025,22.0364,2015,3,22
2015-03-23,38.6473,20.9906,2015,3,23
2015-03-24,33.8457,19.496,2015,3,24
2015-03-25,42.0102,20.6988,2015,3,25
2015-03-26,35.4086,20.0175,2015,3,26
2015-03-27,30.1794,19.9276,2015,3,27
2015-03-28,37.0246,18.9729,2015,3,28
2015-03-29,38.007,19.5998,2015,3,29
2015-03-30,38.5079,18.2054,2015,3,30
2015-03-31,34.673,21.9696,2015,3,31
2015-04-01,34.9054,15.4029,2015,4,1
2015-04-02,35.9066,20.0575,2015,4,2
2015-04-03,35.1806,20.7385,2015,4,3
2015-04-04,35.7755,19.4952,2015,4,4
2015-04-05,36.9792,22.73,2015,4,5
2015-04-06,39.3085,20.8399,2015,4,6
2015-04-07,39.6198,24.0728,2015,4,7
2015-04-08,42.9687,20.7626,2015,4,8
2015-04-09,41.2651,22.8227,2015,4,9
2015-04-10,35.8662,20.8989,2015,4,10
2015-04-11,32.0417,18.6038,2015,4,11
2015-04-12,32.2308,19.7981,2015,4,12
2015-04-13,33.2391,17.3669,2015,4,13
2015-04-14,31.3769,21.0019,2015,4,14
2015-04-15,39.6148,19.4768,2015,4,15
2015-04-16,33.7605,20.5642,2015,4,16
2015-04-17,34.4708,20.1985,2015,4,17
2015-04-18,33.6266,20.5577,2015,4,18
2015-04-19,34.4985,21.8005,2015,4,19
2015-04-20,40.6355,20.7277,2015,4,20
2015-04-21,41.0403,23.295,2015,4,21
2015-04-22,43.86600000000001,21.644000000000002,2015,4,22
2015-04-23,40.4191,22.2526,2015,4,23
2015-04-24,38.4023,17.675,2015,4,24
2015-04-25,32.1922,20.2422,2015,4,25
2015-04-26,39.8049,19.7855,2015,4,26
2015-04-27,38.9762,20.4456,2015,4,27
2015-04-28,42.7918,21.2704,2015,4,28
2015-04-29,43.9095,21.4219,2015,4,29
2015-04-30,41.6103,24.026999999999997,2015,4,30
2015-05-01,44.6115,21.1399,2015,5,1
2015-05-02,39.595,23.0979,2015,5,2
2015-05-03,34.9409,18.0908,2015,5,3
2015-05-04,32.2588,22.730999999999998,2015,5,4
2015-05-05,44.0457,21.1622,2015,5,5
2015-05-06,39.2068,21.735,2015,5,6
2015-05-07,40.8946,22.0754,2015,5,7
2015-05-08,43.3593,23.3091,2015,5,8
2015-05-09,39.4925,23.7658,2015,5,9
2015-05-10,42.6581,20.2442,2015,5,10
2015-05-11,40.0777,23.4343,2015,5,11
2015-05-12,42.2435,22.528000000000002,2015,5,12
2015-05-13,41.4968,19.7833,2015,5,13
2015-05-14,42.1617,22.7879,2015,5,14
2015-05-15,32.6677,18.6719,2015,5,15
2015-05-16,39.1947,24.9914,2015,5,16
2015-05-17,40.3611,21.4666,2015,5,17
2015-05-18,38.3813,23.2136,2015,5,18
2015-05-19,42.3594,23.4665,2015,5,19
2015-05-20,39.1393,24.285,2015,5,20
2015-05-21,39.0409,25.1975,2015,5,21
2015-05-22,37.6988,23.6778,2015,5,22
2015-05-23,39.7335,25.8169,2015,5,23
2015-05-24,39.1571,24.1682,2015,5,24
2015-05-25,37.4505,23.3656,2015,5,25
2015-05-26,41.1932,19.6939,2015,5,26
2015-05-27,35.506,25.8116,2015,5,27
2015-05-28,39.9347,24.5896,2015,5,28
2015-05-29,38.5768,24.497,2015,5,29
2015-05-30,36.2692,26.5541,2015,5,30
2015-05-31,37.1753,24.4531,2015,5,31
2015-06-01,37.2008,25.191999999999997,2015,6,1
2015-06-02,38.7311,26.0632,2015,6,2
2015-06-03,32.0925,22.7069,2015,6,3
2015-06-04,35.4957,20.9613,2015,6,4
2015-06-05,29.3359,22.0899,2015,6,5
2015-06-06,32.1342,22.4068,2015,6,6
2015-06-07,26.7089,19.2292,2015,6,7
2015-06-08,31.3228,20.5366,2015,6,8
2015-06-09,33.6613,19.3967,2015,6,9
2015-06-10,30.0395,21.7337,2015,6,10
2015-06-11,34.8732,20.3824,2015,6,11
2015-06-12,24.4627,20.9535,2015,6,12
2015-06-13,34.205999999999996,21.2352,2015,6,13
2015-06-14,33.774,20.8475,2015,6,14
2015-06-15,35.1496,22.4715,2015,6,15
2015-06-16,38.1016,18.1379,2015,6,16
2015-06-17,33.0443,23.9913,2015,6,17
2015-06-18,37.5662,22.268,2015,6,18
2015-06-19,35.9023,24.2824,2015,6,19
2015-06-20,36.5051,20.1028,2015,6,20
2015-06-21,33.1829,24.3582,2015,6,21
2015-06-22,37.9841,24.2817,2015,6,22
2015-06-23,33.9663,22.0089,2015,6,23
2015-06-24,31.1541,22.0844,2015,6,24
2015-06-25,33.4465,19.361,2015,6,25
2015-06-26,27.1879,21.0558,2015,6,26
2015-06-27,33.6619,22.1467,2015,6,27
2015-06-28,32.6891,22.493000000000002,2015,6,28
2015-06-29,37.1624,22.7969,2015,6,29
2015-06-30,35.2441,23.7881,2015,6,30
2015-07-01,34.6798,23.8011,2015,7,1
2015-07-02,34.4889,18.2667,2015,7,2
2015-07-03,34.4061,21.3488,2015,7,3
2015-07-04,34.8852,22.2907,2015,7,4
2015-07-05,31.3197,23.2416,2015,7,5
2015-07-06,36.7824,23.7033,2015,7,6
2015-07-07,38.786,25.7812,2015,7,7
2015-07-08,35.5412,23.1097,2015,7,8
2015-07-09,33.5075,20.0458,2015,7,9
2015-07-10,33.6448,23.1437,2015,7,10
2015-07-11,32.6077,22.5394,2015,7,11
2015-07-12,28.4524,21.6881,2015,7,12
2015-07-13,30.8474,20.8907,2015,7,13
2015-07-14,28.853,24.3252,2015,7,14
2015-07-15,32.5037,22.2266,2015,7,15
2015-07-16,30.7483,21.0974,2015,7,16
2015-07-17,31.6627,21.6161,2015,7,17
2015-07-18,29.9007,20.2258,2015,7,18
2015-07-19,32.1625,21.0043,2015,7,19
2015-07-20,32.5101,18.2383,2015,7,20
2015-07-21,26.3209,22.629,2015,7,21
2015-07-22,31.3831,21.8817,2015,7,22
2015-07-23,29.123,21.8226,2015,7,23
2015-07-24,30.7337,22.1766,2015,7,24
2015-07-25,31.7212,24.0272,2015,7,25
2015-07-26,27.3191,19.7779,2015,7,26
2015-07-27,30.6961,20.0581,2015,7,27
2015-07-28,29.8237,23.1443,2015,7,28
2015-07-29,28.8055,19.6328,2015,7,29
2015-07-30,27.7753,23.1359,2015,7,30
2015-07-31,33.5203,20.3854,2015,7,31
2015-08-01,29.5185,24.8059,2015,8,1
2015-08-02,33.0928,21.8283,2015,8,2
2015-08-04,31.0445,22.2733,2015,8,4
2015-08-05,29.3655,19.4098,2015,8,5
2015-08-06,28.3235,20.7953,2015,8,6
2015-08-07,28.8588,20.5663,2015,8,7
2015-08-08,29.8545,21.5084,2015,8,8
2015-08-09,30.7548,20.5559,2015,8,9
2015-08-10,27.3676,20.1432,2015,8,10
2015-08-11,27.3694,19.2025,2015,8,11
2015-08-12,29.1006,20.6213,2015,8,12
2015-08-13,26.4159,19.5656,2015,8,13
2015-08-14,28.5504,20.1609,2015,8,14
2015-08-15,26.8324,19.6852,2015,8,15
2015-08-16,32.078,18.6648,2015,8,16
2015-08-17,27.5584,21.505,2015,8,17
2015-08-18,30.4435,22.3334,2015,8,18
2015-08-19,25.3432,20.8218,2015,8,19
2015-08-20,28.6908,21.8678,2015,8,20
2015-08-21,29.439,21.0125,2015,8,21
2015-08-22,25.031,22.4858,2015,8,22
2015-08-25,31.5754,20.8714,2015,8,25
2015-08-26,30.4241,16.9967,2015,8,26
2015-08-27,27.1358,22.5039,2015,8,27
2015-08-28,33.0683,19.3497,2015,8,28
2015-08-29,26.9727,20.9289,2015,8,29
2015-08-30,31.6456,22.6225,2015,8,30
2015-08-31,21.74,19.7897,2015,8,31
2015-09-01,29.016,20.5432,2015,9,1
2015-09-02,29.0902,21.386,2015,9,2
2015-09-03,30.4289,21.9261,2015,9,3
2015-09-04,29.3659,18.0116,2015,9,4
2015-09-05,30.0054,23.3399,2015,9,5
2015-09-06,32.8574,22.2066,2015,9,6
2015-09-07,29.5024,20.7104,2015,9,7
2015-09-08,30.9503,20.3031,2015,9,8
2015-09-09,28.5036,23.3523,2015,9,9
2015-09-10,31.8383,23.9074,2015,9,10
2015-09-11,31.5486,20.636,2015,9,11
2015-09-12,28.7869,23.1113,2015,9,12
2015-09-13,30.0724,15.6821,2015,9,13
2015-09-14,23.7134,22.3943,2015,9,14
2015-09-15,28.3787,17.2185,2015,9,15
2015-09-16,28.1915,22.8272,2015,9,16
2015-09-17,32.3791,20.8074,2015,9,17
2015-09-18,29.2386,22.7504,2015,9,18
2015-09-19,33.5332,22.9075,2015,9,19
2015-09-20,29.936999999999998,22.5713,2015,9,20
2015-09-21,24.2573,21.9608,2015,9,21
2015-09-22,30.8649,21.5092,2015,9,22
2015-09-23,27.979,23.2608,2015,9,23
2015-09-24,32.6843,21.7263,2015,9,24
2015-09-25,30.2166,22.1273,2015,9,25
2015-09-26,27.174,21.4417,2015,9,26
2015-09-27,30.0617,22.5116,2015,9,27
2015-09-28,27.0842,21.7402,2015,9,28
2015-09-29,30.1999,21.0798,2015,9,29
2015-09-30,30.0149,23.5373,2015,9,30
2015-10-01,31.7449,21.9737,2015,10,1
2015-10-02,29.5119,20.8178,2015,10,2
2015-10-03,32.7499,22.0616,2015,10,3
2015-10-04,27.8878,22.4172,2015,10,4
2015-10-05,28.7952,21.4571,2015,10,5
2015-10-06,30.5539,21.7916,2015,10,6
2015-10-07,29.8155,21.4042,2015,10,7
2015-10-08,33.6345,21.7928,2015,10,8
2015-10-09,30.726,23.1479,2015,10,9
2015-10-10,33.7782,21.9671,2015,10,10
2015-10-11,32.0756,23.8105,2015,10,11
2015-10-12,34.3032,23.5896,2015,10,12
2015-10-13,35.172,23.105999999999998,2015,10,13
2015-10-14,36.0047,23.5546,2015,10,14
2015-10-15,37.8036,24.0679,2015,10,15
2015-10-16,34.0401,23.8828,2015,10,16
2015-10-17,35.8633,22.4962,2015,10,17
2015-10-18,31.4724,23.0813,2015,10,18
2015-10-19,35.6843,23.7794,2015,10,19
2015-10-20,34.8765,23.6553,2015,10,20
2015-10-21,37.3428,22.6095,2015,10,21
2015-10-22,37.2837,22.8751,2015,10,22
2015-10-23,34.9249,23.5385,2015,10,23
2015-10-24,38.2873,22.9518,2015,10,24
2015-10-25,36.1554,23.6483,2015,10,25
2015-10-26,37.6972,22.9102,2015,10,26
2015-10-27,36.3023,19.3391,2015,10,27
2015-10-28,35.183,21.0712,2015,10,28
2015-10-29,35.0156,19.8622,2015,10,29
2015-10-30,33.0016,21.2917,2015,10,30
2015-10-31,34.9492,17.8993,2015,10,31
2015-11-01,33.3526,20.6378,2015,11,1
2015-11-02,37.7256,19.2825,2015,11,2
2015-11-03,34.6004,20.3872,2015,11,3
2015-11-04,32.8122,20.1465,2015,11,4
2015-11-05,31.6724,18.2419,2015,11,5
2015-11-06,33.0996,20.1804,2015,11,6
2015-11-07,34.8051,18.6387,2015,11,7
2015-11-08,33.6797,20.8092,2015,11,8
2015-11-09,35.9203,20.8628,2015,11,9
2015-11-10,33.808,20.721999999999998,2015,11,10
2015-11-11,34.1621,20.079,2015,11,11
2015-11-12,33.3245,19.5204,2015,11,12
2015-11-13,33.4075,19.031,2015,11,13
2015-11-14,35.2267,17.0632,2015,11,14
2015-11-15,34.169000000000004,19.3967,2015,11,15
2015-11-16,35.7721,18.3902,2015,11,16
2015-11-17,32.4362,19.1204,2015,11,17
2015-11-18,34.2461,18.9206,2015,11,18
2015-11-19,32.4498,19.6394,2015,11,19
2015-11-20,31.9025,18.8926,2015,11,20
2015-11-21,34.4002,16.2378,2015,11,21
2015-11-22,34.313,17.6453,2015,11,22
2015-11-23,35.8012,17.7829,2015,11,23
2015-11-24,35.4047,19.176,2015,11,24
2015-11-25,37.0321,18.484,2015,11,25
2015-11-26,35.5468,19.6426,2015,11,26
2015-11-27,37.5356,19.8003,2015,11,27
2015-11-28,37.1428,19.1251,2015,11,28
2015-11-29,36.7897,19.0836,2015,11,29
2015-11-30,36.9287,18.3894,2015,11,30
2015-12-01,30.2116,19.9377,2015,12,1
2015-12-02,29.2052,14.9838,2015,12,2
2015-12-03,24.7533,17.6767,2015,12,3
2015-12-04,27.0745,17.6675,2015,12,4
2015-12-05,28.1526,15.9801,2015,12,5
2015-12-06,28.8277,17.5494,2015,12,6
2015-12-07,29.4223,16.2067,2015,12,7
2015-12-08,29.0687,17.6448,2015,12,8
2015-12-09,31.1721,16.8831,2015,12,9
2015-12-10,28.2924,18.041,2015,12,10
2015-12-11,31.0335,16.4893,2015,12,11
2015-12-12,29.3013,16.3929,2015,12,12
2015-12-13,30.5384,16.1433,2015,12,13
2015-12-14,29.8198,16.127,2015,12,14
2015-12-15,28.76,15.679,2015,12,15
2015-12-16,32.8581,13.8377,2015,12,16
2015-12-17,30.1936,15.1813,2015,12,17
2015-12-18,31.6158,13.9444,2015,12,18
2015-12-19,28.9912,15.9122,2015,12,19
2015-12-20,30.6508,16.043,2015,12,20
2015-12-21,28.915,16.8006,2015,12,21
2015-12-22,28.6691,16.4304,2015,12,22
2015-12-23,29.2374,15.2451,2015,12,23
2015-12-24,26.3077,16.8733,2015,12,24
2015-12-25,28.2604,15.9021,2015,12,25
2015-12-26,26.4731,18.0846,2015,12,26
2015-12-27,30.9407,17.2625,2015,12,27
2015-12-28,30.5638,17.326,2015,12,28
2015-12-29,32.7416,16.5171,2015,12,29
2015-12-30,33.3717,16.2922,2015,12,30
2015-12-31,29.8697,16.5108,2015,12,31
2016-01-01,32.4573,15.0312,2016,1,1
2016-01-02,28.8678,17.4727,2016,1,2
2016-01-03,30.3711,15.419,2016,1,3
2016-01-04,28.6153,17.0899,2016,1,4
2016-01-05,31.8247,17.7455,2016,1,5
2016-01-06,32.9163,17.3038,2016,1,6
2016-01-07,34.1521,17.5171,2016,1,7
2016-01-08,35.5799,17.1166,2016,1,8
2016-01-09,32.8128,19.2504,2016,1,9
2016-01-10,36.2579,18.1339,2016,1,10
2016-01-11,34.2184,18.747,2016,1,11
2016-01-12,36.4157,17.7594,2016,1,12
2016-01-13,31.8307,18.4465,2016,1,13
2016-01-14,33.5289,17.1704,2016,1,14
2016-01-15,34.1053,17.1726,2016,1,15
2016-01-16,33.3063,17.1885,2016,1,16
2016-01-17,34.6403,12.8542,2016,1,17
2016-01-18,28.6705,17.3271,2016,1,18
2016-01-19,30.8733,14.7611,2016,1,19
2016-01-20,30.9048,17.3162,2016,1,20
2016-01-21,35.071,16.5513,2016,1,21
2016-01-22,34.4428,14.9234,2016,1,22
2016-01-23,32.531,16.8031,2016,1,23
2016-01-24,30.0053,13.5003,2016,1,24
2016-01-25,27.725,16.5458,2016,1,25
2016-01-26,28.7767,12.7787,2016,1,26
2016-01-27,26.5643,17.3207,2016,1,27
2016-01-28,28.2135,15.6421,2016,1,28
2016-01-29,26.8497,16.6328,2016,1,29
2016-01-30,28.7461,16.387,2016,1,30
2016-01-31,29.0027,16.2348,2016,1,31
2016-02-01,28.9697,17.980999999999998,2016,2,1
2016-02-02,33.611,17.6493,2016,2,2
2016-02-03,31.0947,20.1416,2016,2,3
2016-02-04,34.3003,19.7653,2016,2,4
2016-02-05,30.813000000000002,19.8742,2016,2,5
2016-02-06,33.8348,20.2434,2016,2,6
2016-02-07,30.1111,18.7519,2016,2,7
2016-02-08,30.1955,19.1161,2016,2,8
2016-02-09,33.9315,16.026,2016,2,9
2016-02-10,33.158,17.7056,2016,2,10
2016-02-11,35.0054,17.4825,2016,2,11
2016-02-12,30.0391,18.6406,2016,2,12
2016-02-13,35.4899,17.1761,2016,2,13
2016-02-14,35.4889,18.1726,2016,2,14
2016-02-15,38.1758,19.5597,2016,2,15
2016-02-16,38.187,19.9165,2016,2,16
2016-02-17,38.3383,21.9814,2016,2,17
2016-02-28,34.4214,22.9533,2016,2,28
2016-02-29,41.8181,18.4324,2016,2,29
2016-03-01,38.9036,22.6493,2016,3,1
2016-03-02,37.3796,22.5471,2016,3,2
2016-03-03,36.7925,21.9333,2016,3,3
2016-03-04,32.8258,22.3293,2016,3,4
2016-03-05,36.6227,17.4611,2016,3,5
2016-03-06,34.5458,23.0752,2016,3,6
2016-03-07,38.7977,19.879,2016,3,7
2016-03-08,40.481,22.2528,2016,3,8
2016-03-09,42.9208,21.3351,2016,3,9
2016-03-10,40.243,20.323,2016,3,10
2016-03-11,40.1385,19.4267,2016,3,11
2016-03-12,38.3753,24.4599,2016,3,12
2016-03-13,35.4441,19.688,2016,3,13
2016-03-14,37.6817,19.9141,2016,3,14
2016-03-15,42.181000000000004,23.4094,2016,3,15
2016-03-16,41.1197,23.4106,2016,3,16
2016-03-17,39.0186,24.3825,2016,3,17
2016-03-18,39.4336,23.3568,2016,3,18
2016-03-19,38.1718,20.2826,2016,3,19
2016-03-20,35.9224,23.3586,2016,3,20
2016-03-21,36.1412,21.2175,2016,3,21
2016-03-22,34.0312,24.0137,2016,3,22
2016-03-23,40.9046,20.7694,2016,3,23
2016-03-24,39.1818,22.9529,2016,3,24
2016-03-25,40.3444,19.0513,2016,3,25
2016-03-26,36.9268,20.5865,2016,3,26
2016-03-27,38.644,22.276999999999997,2016,3,27
2016-03-28,37.5606,21.4833,2016,3,28
2016-03-29,32.5784,23.3471,2016,3,29
2016-03-30,33.8313,18.6163,2016,3,30
2016-03-31,30.3627,21.7009,2016,3,31
2016-04-01,33.6823,13.857000000000001,2016,4,1
2016-04-02,34.3316,22.3992,2016,4,2
2016-04-03,38.3083,22.1391,2016,4,3
2016-04-04,42.2685,23.1051,2016,4,4
2016-04-05,39.9703,20.9611,2016,4,5
2016-04-06,41.5775,19.2633,2016,4,6
2016-04-07,37.3324,25.9397,2016,4,7
2016-04-08,39.2537,23.3889,2016,4,8
2016-04-09,37.0874,25.0071,2016,4,9
2016-04-10,37.4987,22.7039,2016,4,10
2016-04-11,35.7893,24.4917,2016,4,11
2016-04-12,38.4107,23.8826,2016,4,12
2016-04-13,37.4888,23.4472,2016,4,13
2016-04-14,39.1417,22.1145,2016,4,14
2016-04-15,38.7123,20.6442,2016,4,15
2016-04-16,37.9257,22.2999,2016,4,16
2016-04-17,40.7123,22.7927,2016,4,17
2016-04-18,38.6184,24.2633,2016,4,18
2016-04-19,43.4463,22.3572,2016,4,19
2016-04-20,41.0007,22.4425,2016,4,20
2016-04-21,41.6123,23.4851,2016,4,21
2016-04-22,41.9409,21.3421,2016,4,22
2016-04-23,39.681,24.1387,2016,4,23
2016-04-24,44.181999999999995,20.2474,2016,4,24
2016-04-25,39.0326,22.9939,2016,4,25
2016-04-26,44.6827,24.0345,2016,4,26
2016-04-27,42.968999999999994,22.7553,2016,4,27
2016-04-28,42.6976,22.619,2016,4,28
2016-04-29,35.6069,21.1893,2016,4,29
2016-04-30,36.7541,23.3825,2016,4,30
2016-05-01,40.5153,21.5563,2016,5,1
2016-05-02,39.7599,24.4326,2016,5,2
2016-05-03,43.0291,24.0247,2016,5,3
2016-05-04,40.6309,25.6921,2016,5,4
2016-05-05,38.0581,24.2669,2016,5,5
2016-05-06,37.8361,24.9785,2016,5,6
2016-05-07,39.1455,22.901,2016,5,7
2016-05-08,37.8751,22.004,2016,5,8
2016-05-09,34.1288,23.3938,2016,5,9
